3, 2016, Note_off_c, 0, 39, 0
3, 2040, Note_on_c, 0, 39, 127
3, 2112, Note_off_c, 0, 39, 0
3, 2136, Note_on_c, 0, 39, 127
3, 2224, Note_off_c, 0, 39, 0
3, 2328, Note_on_c, 0, 39, 127
3, 2416, Note_off_c, 0, 39, 0
3, 2520, Note_on_c, 0, 39, 127
3, 2608, Note_off_c, 0, 39, 0
3, 2712, Note_on_c, 0, 39, 127
3, 2756, Note_off_c, 0, 39, 0
3, 2760, Note_on_c, 0, 39, 127
3, 2804, Note_off_c, 0, 39, 0
3, 2808, Note_on_c, 0, 39, 127
3, 2852, Note_off_c, 0, 39, 0
3, 2856, Note_on_c, 0, 39, 127
3, 2900, Note_off_c, 0, 39, 0
3, 2904, Note_on_c, 0, 39, 127
3, 2992, Note_off_c, 0, 39, 0
3, 3096, Note_on_c, 0, 39, 127
3, 3184, Note_off_c, 0, 39, 0
3, 3288, Note_on_c, 0, 39, 127
3, 3376, Note_off_c, 0, 39, 0
3, 3480, Note_on_c, 0, 39, 127
3, 3552, Note_off_c, 0, 39, 0
3, 3576, Note_on_c, 0, 39, 127
3, 3648, Note_off_c, 0, 39, 0
3, 3672, Note_on_c, 0, 39, 127
3, 3760, Note_off_c, 0, 39, 0
3, 3864, Note_on_c, 0, 39, 127
3, 3952, Note_off_c, 0, 39, 0
3, 4056, Note_on_c, 0, 39, 127
3, 4144, Note_off_c, 0, 39, 0
3, 4248, Note_on_c, 0, 39, 127
3, 4292, Note_off_c, 0, 39, 0
3, 4296, Note_on_c, 0, 39, 127
3, 4340, Note_off_c, 0, 39, 0
3, 4344, Note_on_c, 0, 39, 127
3, 4388, Note_off_c, 0, 39, 0
3, 4392, Note_on_c, 0, 39, 127
3, 4436, Note_off_c, 0, 39, 0
3, 4440, Note_on_c, 0, 39, 127
3, 4528, Note_off_c, 0, 39, 0
3, 4632, Note_on_c, 0, 39, 127
3, 4720, Note_off_c, 0, 39, 0
3, 4824, Note_on_c, 0, 39, 127
3, 4912, Note_off_c, 0, 39, 0
3, 5016, Note_on_c, 0, 39, 127
3, 5088, Note_off_c, 0, 39, 0
3, 5112, Note_on_c, 0, 39, 127
3, 5184, Note_off_c, 0, 39, 0
3, 5208, Note_on_c, 0, 39, 127
3, 5296, Note_off_c, 0, 39, 0
3, 5400, Note_on_c, 0, 39, 127
3, 5488, Note_off_c, 0, 39, 0
3, 5592, Note_on_c, 0, 39, 127
3, 5680, Note_off_c, 0, 39, 0
3, 5784, Note_on_c, 0, 39, 127
3, 5828, Note_off_c, 0, 39, 0
3, 5832, Note_on_c, 0, 39, 127
3, 5876, Note_off_c, 0, 39, 0
3, 5880, Note_on_c, 0, 39, 127
3, 5924, Note_off_c, 0, 39, 0
3, 5928, Note_on_c, 0, 39, 127
3, 5972, Note_off_c, 0, 39, 0
3, 5976, Note_on_c, 0, 39, 127
3, 6064, Note_off_c, 0, 39, 0
3, 6168, Note_on_c, 0, 39, 127
3, 6256, Note_off_c, 0, 39, 0
3, 6360, Note_on_c, 0, 39, 127
3, 6448, Note_off_c, 0, 39, 0
3, 6552, Note_on_c, 0, 39, 127
3, 6624, Note_off_c, 0, 39, 0
3, 6744, Note_on_c, 0, 39, 127
3, 6840, Note_off_c, 0, 39, 0
3, 6840, Note_on_c, 0, 51, 127
3, 6888, Note_off_c, 0, 51, 0
3, 6888, Note_on_c, 0, 51, 127
3, 6936, Note_off_c, 0, 51, 0
3, 6984, Note_on_c, 0, 51, 127
3, 7032, Note_off_c, 0, 51, 0
3, 7032, Note_on_c, 0, 49, 127
3, 7080, Note_off_c, 0, 49, 0
3, 7080, Note_on_c, 0, 51, 127
3, 7128, Note_off_c, 0, 51, 0
3, 7128, Note_on_c, 0, 39, 127
3, 7224, Note_off_c, 0, 39, 0
3, 7224, Note_on_c, 0, 51, 127
3, 7272, Note_off_c, 0, 51, 0
3, 7272, Note_on_c, 0, 51, 127
3, 7320, Note_off_c, 0, 51, 0
3, 7368, Note_on_c, 0, 51, 127
3, 7416, Note_off_c, 0, 51, 0
3, 7416, Note_on_c, 0, 49, 127
3, 7464, Note_off_c, 0, 49, 0
3, 7464, Note_on_c, 0, 51, 127
3, 7512, Note_off_c, 0, 51, 0
3, 7512, Note_on_c, 0, 39, 127
3, 7608, Note_off_c, 0, 39, 0
3, 7608, Note_on_c, 0, 51, 127
3, 7656, Note_off_c, 0, 51, 0
3, 7656, Note_on_c, 0, 51, 127
3, 7704, Note_off_c, 0, 51, 0
3, 7752, Note_on_c, 0, 51, 127
3, 7800, Note_off_c, 0, 51, 0
3, 7800, Note_on_c, 0, 49, 127
3, 7848, Note_off_c, 0, 49, 0
3, 7848, Note_on_c, 0, 51, 127
3, 7896, Note_off_c, 0, 51, 0
3, 7896, Note_on_c, 0, 39, 127
3, 7992, Note_off_c, 0, 39, 0
3, 7992, Note_on_c, 0, 51, 127
3, 8040, Note_off_c, 0, 51, 0
3, 8040, Note_on_c, 0, 54, 127
3, 8088, Note_off_c, 0, 54, 0
3, 8088, Note_on_c, 0, 56, 127
3, 8184, Note_off_c, 0, 56, 0
3, 8184, Note_on_c, 0, 54, 127
3, 8232, Note_off_c, 0, 54, 0
3, 8232, Note_on_c, 0, 56, 127
3, 8280, Note_off_c, 0, 56, 0
3, 8280, Note_on_c, 0, 39, 127
3, 8376, Note_off_c, 0, 39, 0
3, 8376, Note_on_c, 0, 51, 127
3, 8424, Note_off_c, 0, 51, 0
3, 8424, Note_on_c, 0, 51, 127
3, 8472, Note_off_c, 0, 51, 0
3, 8520, Note_on_c, 0, 51, 127
3, 8568, Note_off_c, 0, 51, 0
3, 8568, Note_on_c, 0, 49, 127
3, 8616, Note_off_c, 0, 49, 0
3, 8616, Note_on_c, 0, 51, 127
3, 8664, Note_off_c, 0, 51, 0
3, 8664, Note_on_c, 0, 39, 127
3, 8760, Note_off_c, 0, 39, 0
3, 8760, Note_on_c, 0, 51, 127
3, 8808, Note_off_c, 0, 51, 0
3, 8808, Note_on_c, 0, 51, 127
3, 8856, Note_off_c, 0, 51, 0
3, 8904, Note_on_c, 0, 51, 127
3, 8952, Note_off_c, 0, 51, 0
3, 8952, Note_on_c, 0, 49, 127
3, 9000, Note_off_c, 0, 49, 0
3, 9000, Note_on_c, 0, 51, 127
3, 9048, Note_off_c, 0, 51, 0
3, 9048, Note_on_c, 0, 39, 127
3, 9144, Note_off_c, 0, 39, 0
3, 9144, Note_on_c, 0, 51, 127
3, 9192, Note_off_c, 0, 51, 0
3, 9192, Note_on_c, 0, 51, 127
3, 9240, Note_off_c, 0, 51, 0
3, 9288, Note_on_c, 0, 51, 127
3, 9336, Note_off_c, 0, 51, 0
3, 9336, Note_on_c, 0, 49, 127
3, 9384, Note_off_c, 0, 49, 0
3, 9384, Note_on_c, 0, 51, 127
3, 9432, Note_off_c, 0, 51, 0
3, 9432, Note_on_c, 0, 56, 127
3, 9528, Note_off_c, 0, 56, 0
3, 9528, Note_on_c, 0, 54, 127
3, 9576, Note_off_c, 0, 54, 0
3, 9576, Note_on_c, 0, 56, 127
3, 9624, Note_off_c, 0, 56, 0
3, 9624, Note_on_c, 0, 54, 127
3, 9720, Note_off_c, 0, 54, 0
3, 9720, Note_on_c, 0, 51, 127
3, 9768, Note_off_c, 0, 51, 0
3, 9768, Note_on_c, 0, 54, 127
3, 9816, Note_off_c, 0, 54, 0
3, 9816, Note_on_c, 0, 39, 127
3, 9912, Note_off_c, 0, 39, 0
3, 9912, Note_on_c, 0, 51, 127
3, 9960, Note_off_c, 0, 51, 0
3, 9960, Note_on_c, 0, 51, 127
3, 10008, Note_off_c, 0, 51, 0
3, 10056, Note_on_c, 0, 51, 127
3, 10104, Note_off_c, 0, 51, 0
3, 10104, Note_on_c, 0, 49, 127
3, 10152, Note_off_c, 0, 49, 0
3, 10152, Note_on_c, 0, 51, 127
3, 10200, Note_off_c, 0, 51, 0
3, 10200, Note_on_c, 0, 39, 127
3, 10296, Note_off_c, 0, 39, 0
3, 10296, Note_on_c, 0, 51, 127
3, 10344, Note_off_c, 0, 51, 0
3, 10344, Note_on_c, 0, 51, 127
3, 10392, Note_off_c, 0, 51, 0
3, 10440, Note_on_c, 0, 51, 127
3, 10488, Note_off_c, 0, 51, 0
3, 10488, Note_on_c, 0, 49, 127
3, 10536, Note_off_c, 0, 49, 0
3, 10536, Note_on_c, 0, 51, 127
3, 10584, Note_off_c, 0, 51, 0
3, 10584, Note_on_c, 0, 39, 127
3, 10680, Note_off_c, 0, 39, 0
3, 10680, Note_on_c, 0, 51, 127
3, 10728, Note_off_c, 0, 51, 0
3, 10728, Note_on_c, 0, 51, 127
3, 10776, Note_off_c, 0, 51, 0
3, 10824, Note_on_c, 0, 51, 127
3, 10872, Note_off_c, 0, 51, 0
3, 10872, Note_on_c, 0, 49, 127
3, 10920, Note_off_c, 0, 49, 0
3, 10920, Note_on_c, 0, 51, 127
3, 10968, Note_off_c, 0, 51, 0
3, 10968, Note_on_c, 0, 39, 127
3, 11064, Note_off_c, 0, 39, 0
3, 11064, Note_on_c, 0, 51, 127
3, 11112, Note_off_c, 0, 51, 0
3, 11112, Note_on_c, 0, 54, 127
3, 11160, Note_off_c, 0, 54, 0
3, 11160, Note_on_c, 0, 56, 127
3, 11256, Note_off_c, 0, 56, 0
3, 11256, Note_on_c, 0, 54, 127
3, 11304, Note_off_c, 0, 54, 0
3, 11304, Note_on_c, 0, 56, 127
3, 11352, Note_off_c, 0, 56, 0
3, 11352, Note_on_c, 0, 39, 127
3, 11448, Note_off_c, 0, 39, 0
3, 11448, Note_on_c, 0, 51, 127
3, 11496, Note_off_c, 0, 51, 0
3, 11496, Note_on_c, 0, 51, 127
3, 11544, Note_off_c, 0, 51, 0
3, 11592, Note_on_c, 0, 51, 127
3, 11640, Note_off_c, 0, 51, 0
3, 11640, Note_on_c, 0, 49, 127
3, 11688, Note_off_c, 0, 49, 0
3, 11688, Note_on_c, 0, 51, 127
3, 11736, Note_off_c, 0, 51, 0
3, 11736, Note_on_c, 0, 39, 127
3, 11832, Note_off_c, 0, 39, 0
3, 11832, Note_on_c, 0, 51, 127
3, 11880, Note_off_c, 0, 51, 0
3, 11880, Note_on_c, 0, 51, 127
3, 11928, Note_off_c, 0, 51, 0
3, 11976, Note_on_c, 0, 51, 127
3, 12024, Note_off_c, 0, 51, 0
3, 12024, Note_on_c, 0, 49, 127
3, 12072, Note_off_c, 0, 49, 0
3, 12072, Note_on_c, 0, 51, 127
3, 12120, Note_off_c, 0, 51, 0
3, 12120, Note_on_c, 0, 39, 127
3, 12216, Note_off_c, 0, 39, 0
3, 12216, Note_on_c, 0, 51, 127
3, 12264, Note_off_c, 0, 51, 0
3, 12264, Note_on_c, 0, 51, 127
3, 12312, Note_off_c, 0, 51, 0
3, 12360, Note_on_c, 0, 51, 127
3, 12408, Note_off_c, 0, 51, 0
3, 12408, Note_on_c, 0, 49, 127
3, 12456, Note_off_c, 0, 49, 0
3, 12456, Note_on_c, 0, 51, 127
3, 12504, Note_off_c, 0, 51, 0
3, 12504, Note_on_c, 0, 56, 127
3, 12568, Note_off_c, 0, 56, 0
3, 12568, Note_on_c, 0, 54, 127
3, 12632, Note_off_c, 0, 54, 0
3, 12632, Note_on_c, 0, 56, 127
3, 12696, Note_off_c, 0, 56, 0
3, 12696, Note_on_c, 0, 54, 127
3, 12760, Note_off_c, 0, 54, 0
3, 12760, Note_on_c, 0, 51, 127
3, 12824, Note_off_c, 0, 51, 0
3, 12828, Note_on_c, 0, 54, 127
3, 12888, Note_off_c, 0, 54, 0
3, 12888, Note_on_c, 0, 63, 127
3, 12912, Note_off_c, 0, 63, 0
3, 12912, Note_on_c, 0, 39, 127
3, 12936, Note_off_c, 0, 39, 0
3, 12936, Note_on_c, 0, 63, 127
3, 12960, Note_off_c, 0, 63, 0
3, 12960, Note_on_c, 0, 51, 127
3, 12984, Note_off_c, 0, 51, 0
3, 12984, Note_on_c, 0, 65, 127
3, 13008, Note_off_c, 0, 65, 0
3, 13008, Note_on_c, 0, 51, 127
3, 13032, Note_off_c, 0, 51, 0
3, 13032, Note_on_c, 0, 65, 127
3, 13056, Note_off_c, 0, 65, 0
3, 13056, Note_on_c, 0, 51, 127
3, 13080, Note_off_c, 0, 51, 0
3, 13080, Note_on_c, 0, 66, 127
3, 13104, Note_off_c, 0, 66, 0
3, 13104, Note_on_c, 0, 51, 127
3, 13128, Note_off_c, 0, 51, 0
3, 13128, Note_on_c, 0, 66, 127
3, 13152, Note_off_c, 0, 66, 0
3, 13152, Note_on_c, 0, 51, 127
3, 13176, Note_off_c, 0, 51, 0
3, 13176, Note_on_c, 0, 68, 127
3, 13200, Note_off_c, 0, 68, 0
3, 13200, Note_on_c, 0, 51, 127
3, 13224, Note_off_c, 0, 51, 0
3, 13224, Note_on_c, 0, 68, 127
3, 13248, Note_off_c, 0, 68, 0
3, 13248, Note_on_c, 0, 51, 127
3, 13272, Note_off_c, 0, 51, 0
3, 13272, Note_on_c, 0, 70, 127
3, 13296, Note_off_c, 0, 70, 0
3, 13296, Note_on_c, 0, 51, 127
3, 13320, Note_off_c, 0, 51, 0
3, 13320, Note_on_c, 0, 70, 127
3, 13344, Note_off_c, 0, 70, 0
3, 13344, Note_on_c, 0, 51, 127
3, 13368, Note_off_c, 0, 51, 0
3, 13368, Note_on_c, 0, 70, 127
3, 13392, Note_off_c, 0, 70, 0
3, 13392, Note_on_c, 0, 51, 127
3, 13416, Note_off_c, 0, 51, 0
3, 13440, Note_on_c, 0, 51, 127
3, 13464, Note_off_c, 0, 51, 0
3, 13464, Note_on_c, 0, 75, 127
3, 13488, Note_off_c, 0, 75, 0
3, 13488, Note_on_c, 0, 51, 127
3, 13512, Note_off_c, 0, 51, 0
3, 13512, Note_on_c, 0, 75, 127
3, 13536, Note_off_c, 0, 75, 0
3, 13536, Note_on_c, 0, 51, 127
3, 13560, Note_off_c, 0, 51, 0
3, 13560, Note_on_c, 0, 73, 127
3, 13584, Note_off_c, 0, 73, 0
3, 13584, Note_on_c, 0, 51, 127
3, 13608, Note_off_c, 0, 51, 0
3, 13608, Note_on_c, 0, 73, 127
3, 13632, Note_off_c, 0, 73, 0
3, 13632, Note_on_c, 0, 51, 127
3, 13656, Note_off_c, 0, 51, 0
3, 13656, Note_on_c, 0, 70, 127
3, 13680, Note_off_c, 0, 70, 0
3, 13680, Note_on_c, 0, 51, 127
3, 13704, Note_off_c, 0, 51, 0
3, 13704, Note_on_c, 0, 70, 127
3, 13728, Note_off_c, 0, 70, 0
3, 13728, Note_on_c, 0, 51, 127
3, 13752, Note_off_c, 0, 51, 0
3, 13752, Note_on_c, 0, 70, 127
3, 13776, Note_off_c, 0, 70, 0
3, 13776, Note_on_c, 0, 51, 127
3, 13800, Note_off_c, 0, 51, 0
3, 13824, Note_on_c, 0, 51, 127
3, 13848, Note_off_c, 0, 51, 0
3, 13848, Note_on_c, 0, 63, 127
3, 13872, Note_off_c, 0, 63, 0
3, 13872, Note_on_c, 0, 51, 127
3, 13896, Note_off_c, 0, 51, 0
3, 13896, Note_on_c, 0, 63, 127
3, 13920, Note_off_c, 0, 63, 0
3, 13920, Note_on_c, 0, 51, 127
3, 13944, Note_off_c, 0, 51, 0
3, 13944, Note_on_c, 0, 63, 127
3, 13968, Note_off_c, 0, 63, 0
3, 13968, Note_on_c, 0, 51, 127
3, 13992, Note_off_c, 0, 51, 0
3, 13992, Note_on_c, 0, 63, 127
3, 14016, Note_off_c, 0, 63, 0
3, 14016, Note_on_c, 0, 51, 127
3, 14040, Note_off_c, 0, 51, 0
3, 14040, Note_on_c, 0, 70, 127
3, 14064, Note_off_c, 0, 70, 0
3, 14064, Note_on_c, 0, 51, 127
3, 14088, Note_off_c, 0, 51, 0
3, 14088, Note_on_c, 0, 70, 127
3, 14112, Note_off_c, 0, 70, 0
3, 14112, Note_on_c, 0, 51, 127
3, 14136, Note_off_c, 0, 51, 0
3, 14136, Note_on_c, 0, 68, 127
3, 14160, Note_off_c, 0, 68, 0
3, 14160, Note_on_c, 0, 51, 127
3, 14184, Note_off_c, 0, 51, 0
3, 14184, Note_on_c, 0, 68, 127
3, 14208, Note_off_c, 0, 68, 0
3, 14208, Note_on_c, 0, 51, 127
3, 14232, Note_off_c, 0, 51, 0
3, 14232, Note_on_c, 0, 66, 127
3, 14256, Note_off_c, 0, 66, 0
3, 14256, Note_on_c, 0, 51, 127
3, 14280, Note_off_c, 0, 51, 0
3, 14280, Note_on_c, 0, 66, 127
3, 14304, Note_off_c, 0, 66, 0
3, 14304, Note_on_c, 0, 51, 127
3, 14328, Note_off_c, 0, 51, 0
3, 14328, Note_on_c, 0, 65, 127
3, 14352, Note_off_c, 0, 65, 0
3, 14352, Note_on_c, 0, 51, 127
3, 14376, Note_off_c, 0, 51, 0
3, 14376, Note_on_c, 0, 65, 127
3, 14400, Note_off_c, 0, 65, 0
3, 14400, Note_on_c, 0, 51, 127
3, 14424, Note_off_c, 0, 51, 0
3, 14424, Note_on_c, 0, 63, 127
3, 14448, Note_off_c, 0, 63, 0
3, 14448, Note_on_c, 0, 35, 127
3, 14472, Note_off_c, 0, 35, 0
3, 14472, Note_on_c, 0, 63, 127
3, 14496, Note_off_c, 0, 63, 0
3, 14496, Note_on_c, 0, 47, 127
3, 14520, Note_off_c, 0, 47, 0
3, 14520, Note_on_c, 0, 65, 127
3, 14544, Note_off_c, 0, 65, 0
3, 14544, Note_on_c, 0, 47, 127
3, 14568, Note_off_c, 0, 47, 0
3, 14568, Note_on_c, 0, 65, 127
3, 14592, Note_off_c, 0, 65, 0
3, 14592, Note_on_c, 0, 47, 127
3, 14616, Note_off_c, 0, 47, 0
3, 14616, Note_on_c, 0, 66, 127
3, 14640, Note_off_c, 0, 66, 0
3, 14640, Note_on_c, 0, 47, 127
3, 14664, Note_off_c, 0, 47, 0
3, 14664, Note_on_c, 0, 66, 127
3, 14688, Note_off_c, 0, 66, 0
3, 14688, Note_on_c, 0, 47, 127
3, 14712, Note_off_c, 0, 47, 0
3, 14712, Note_on_c, 0, 68, 127
3, 14736, Note_off_c, 0, 68, 0
3, 14736, Note_on_c, 0, 47, 127
3, 14760, Note_off_c, 0, 47, 0
3, 14760, Note_on_c, 0, 68, 127
3, 14784, Note_off_c, 0, 68, 0
3, 14784, Note_on_c, 0, 47, 127
3, 14808, Note_off_c, 0, 47, 0
3, 14808, Note_on_c, 0, 70, 127
3, 14832, Note_off_c, 0, 70, 0
3, 14832, Note_on_c, 0, 47, 127
3, 14856, Note_off_c, 0, 47, 0
3, 14856, Note_on_c, 0, 70, 127
3, 14880, Note_off_c, 0, 70, 0
3, 14880, Note_on_c, 0, 47, 127
3, 14904, Note_off_c, 0, 47, 0
3, 14904, Note_on_c, 0, 70, 127
3, 14928, Note_off_c, 0, 70, 0
3, 14928, Note_on_c, 0, 47, 127
3, 14952, Note_off_c, 0, 47, 0
3, 14976, Note_on_c, 0, 47, 127
3, 15000, Note_off_c, 0, 47, 0
3, 15000, Note_on_c, 0, 68, 127
3, 15024, Note_off_c, 0, 68, 0
3, 15024, Note_on_c, 0, 47, 127
3, 15048, Note_off_c, 0, 47, 0
3, 15048, Note_on_c, 0, 68, 127
3, 15072, Note_off_c, 0, 68, 0
3, 15072, Note_on_c, 0, 47, 127
3, 15096, Note_off_c, 0, 47, 0
3, 15096, Note_on_c, 0, 66, 127
3, 15120, Note_off_c, 0, 66, 0
3, 15120, Note_on_c, 0, 47, 127
3, 15144, Note_off_c, 0, 47, 0
3, 15144, Note_on_c, 0, 66, 127
3, 15168, Note_off_c, 0, 66, 0
3, 15168, Note_on_c, 0, 47, 127
3, 15192, Note_off_c, 0, 47, 0
3, 15192, Note_on_c, 0, 65, 127
3, 15216, Note_off_c, 0, 65, 0
3, 15216, Note_on_c, 0, 37, 127
3, 15240, Note_off_c, 0, 37, 0
3, 15240, Note_on_c, 0, 65, 127
3, 15264, Note_off_c, 0, 65, 0
3, 15264, Note_on_c, 0, 49, 127
3, 15288, Note_off_c, 0, 49, 0
3, 15288, Note_on_c, 0, 63, 127
3, 15312, Note_off_c, 0, 63, 0
3, 15312, Note_on_c, 0, 49, 127
3, 15336, Note_off_c, 0, 49, 0
3, 15336, Note_on_c, 0, 63, 127
3, 15360, Note_off_c, 0, 63, 0
3, 15360, Note_on_c, 0, 49, 127
3, 15384, Note_off_c, 0, 49, 0
3, 15384, Note_on_c, 0, 65, 127
3, 15408, Note_off_c, 0, 65, 0
3, 15408, Note_on_c, 0, 49, 127
3, 15432, Note_off_c, 0, 49, 0
3, 15432, Note_on_c, 0, 65, 127
3, 15456, Note_off_c, 0, 65, 0
3, 15456, Note_on_c, 0, 49, 127
3, 15480, Note_off_c, 0, 49, 0
3, 15480, Note_on_c, 0, 66, 127
3, 15504, Note_off_c, 0, 66, 0
3, 15504, Note_on_c, 0, 49, 127
3, 15528, Note_off_c, 0, 49, 0
3, 15528, Note_on_c, 0, 66, 127
3, 15552, Note_off_c, 0, 66, 0
3, 15552, Note_on_c, 0, 49, 127
3, 15576, Note_off_c, 0, 49, 0
3, 15576, Note_on_c, 0, 65, 127
3, 15600, Note_off_c, 0, 65, 0
3, 15600, Note_on_c, 0, 38, 127
3, 15624, Note_off_c, 0, 38, 0
3, 15624, Note_on_c, 0, 65, 127
3, 15648, Note_off_c, 0, 65, 0
3, 15648, Note_on_c, 0, 50, 127
3, 15672, Note_off_c, 0, 50, 0
3, 15672, Note_on_c, 0, 63, 127
3, 15696, Note_off_c, 0, 63, 0
3, 15696, Note_on_c, 0, 50, 127
3, 15720, Note_off_c, 0, 50, 0
3, 15720, Note_on_c, 0, 63, 127
3, 15744, Note_off_c, 0, 63, 0
3, 15744, Note_on_c, 0, 50, 127
3, 15768, Note_off_c, 0, 50, 0
3, 15768, Note_on_c, 0, 62, 127
3, 15792, Note_off_c, 0, 62, 0
3, 15792, Note_on_c, 0, 50, 127
3, 15816, Note_off_c, 0, 50, 0
3, 15816, Note_on_c, 0, 62, 127
3, 15840, Note_off_c, 0, 62, 0
3, 15840, Note_on_c, 0, 50, 127
3, 15864, Note_off_c, 0, 50, 0
3, 15864, Note_on_c, 0, 65, 127
3, 15888, Note_off_c, 0, 65, 0
3, 15888, Note_on_c, 0, 50, 127
3, 15912, Note_off_c, 0, 50, 0
3, 15912, Note_on_c, 0, 65, 127
3, 15936, Note_off_c, 0, 65, 0
3, 15936, Note_on_c, 0, 50, 127
3, 15960, Note_off_c, 0, 50, 0
3, 15960, Note_on_c, 0, 63, 127
3, 15984, Note_off_c, 0, 63, 0
3, 15984, Note_on_c, 0, 39, 127
3, 16008, Note_off_c, 0, 39, 0
3, 16008, Note_on_c, 0, 63, 127
3, 16032, Note_off_c, 0, 63, 0
3, 16032, Note_on_c, 0, 51, 127
3, 16056, Note_off_c, 0, 51, 0
3, 16056, Note_on_c, 0, 65, 127
3, 16080, Note_off_c, 0, 65, 0
3, 16080, Note_on_c, 0, 51, 127
3, 16104, Note_off_c, 0, 51, 0
3, 16104, Note_on_c, 0, 65, 127
3, 16128, Note_off_c, 0, 65, 0
3, 16128, Note_on_c, 0, 51, 127
3, 16152, Note_off_c, 0, 51, 0
3, 16152, Note_on_c, 0, 66, 127
3, 16176, Note_off_c, 0, 66, 0
3, 16176, Note_on_c, 0, 51, 127
3, 16200, Note_off_c, 0, 51, 0
3, 16200, Note_on_c, 0, 66, 127
3, 16224, Note_off_c, 0, 66, 0
3, 16224, Note_on_c, 0, 51, 127
3, 16248, Note_off_c, 0, 51, 0
3, 16248, Note_on_c, 0, 68, 127
3, 16272, Note_off_c, 0, 68, 0
3, 16272, Note_on_c, 0, 51, 127
3, 16296, Note_off_c, 0, 51, 0
3, 16296, Note_on_c, 0, 68, 127
3, 16320, Note_off_c, 0, 68, 0
3, 16320, Note_on_c, 0, 51, 127
3, 16344, Note_off_c, 0, 51, 0
3, 16344, Note_on_c, 0, 70, 127
3, 16368, Note_off_c, 0, 70, 0
3, 16368, Note_on_c, 0, 51, 127
3, 16392, Note_off_c, 0, 51, 0
3, 16392, Note_on_c, 0, 70, 127
3, 16416, Note_off_c, 0, 70, 0
3, 16416, Note_on_c, 0, 51, 127
3, 16440, Note_off_c, 0, 51, 0
3, 16440, Note_on_c, 0, 70, 127
3, 16464, Note_off_c, 0, 70, 0
3, 16464, Note_on_c, 0, 51, 127
3, 16488, Note_off_c, 0, 51, 0
3, 16512, Note_on_c, 0, 51, 127
3, 16536, Note_off_c, 0, 51, 0
3, 16536, Note_on_c, 0, 75, 127
3, 16560, Note_off_c, 0, 75, 0
3, 16560, Note_on_c, 0, 51, 127
3, 16584, Note_off_c, 0, 51, 0
3, 16584, Note_on_c, 0, 75, 127
3, 16608, Note_off_c, 0, 75, 0
3, 16608, Note_on_c, 0, 51, 127
3, 16632, Note_off_c, 0, 51, 0
3, 16632, Note_on_c, 0, 73, 127
3, 16656, Note_off_c, 0, 73, 0
3, 16656, Note_on_c, 0, 51, 127
3, 16680, Note_off_c, 0, 51, 0
3, 16680, Note_on_c, 0, 73, 127
3, 16704, Note_off_c, 0, 73, 0
3, 16704, Note_on_c, 0, 51, 127
3, 16728, Note_off_c, 0, 51, 0
3, 16728, Note_on_c, 0, 70, 127
3, 16752, Note_off_c, 0, 70, 0
3, 16752, Note_on_c, 0, 51, 127
3, 16776, Note_off_c, 0, 51, 0
3, 16776, Note_on_c, 0, 70, 127
3, 16800, Note_off_c, 0, 70, 0
3, 16800, Note_on_c, 0, 51, 127
3, 16824, Note_off_c, 0, 51, 0
